price,brand,model,year,title_status,mileage,color,state,country
20100,ford,transit,2018,clean vehicle,62386,white,california, usa
22000,ford,mustang,2018,clean vehicle,6248,red,illinois, usa
38200,ford,mustang,2019,clean vehicle,878,green,florida, usa
24400,ford,transit,2018,clean vehicle,49710,white,california, usa
35000,ford,mustang,2018,clean vehicle,2042,blue,illinois, usa
18600,ford,flex,2019,clean vehicle,7742,white,florida, usa
22700,ford,transit,2018,clean vehicle,39733,white,california, usa
38000,ford,f-150,2018,clean vehicle,33701,black,illinois, usa
17000,ford,door,2014,clean vehicle,67542,red,illinois, usa
17500,ford,escape,2017,clean vehicle,35095,gray,wisconsin, usa
23200,ford,f-150,2019,clean vehicle,8652,white,michigan, usa
30700,ford,explorer,2017,clean vehicle,51107,red,wisconsin, usa
23500,ford,transit,2019,clean vehicle,14987,white,michigan, usa
26400,ford,edge,2017,clean vehicle,28252,blue,wisconsin, usa
23500,ford,transit,2019,clean vehicle,16009,white,michigan, usa
38000,ford,door,2017,clean vehicle,47866,white,wisconsin, usa
23600,ford,transit,2019,clean vehicle,11004,white,michigan, usa
19300,ford,edge,2017,clean vehicle,42895,gray,wisconsin, usa
23200,ford,f-150,2019,clean vehicle,9490,white,michigan, usa
13800,ford,door,2017,clean vehicle,39027,no_color,wisconsin, usa
23600,ford,transit,2019,clean vehicle,13466,white,michigan, usa
23200,ford,f-150,2019,clean vehicle,8737,white,michigan, usa
40000,ford,door,2017,clean vehicle,23960,red,wisconsin, usa
23400,ford,f-150,2019,clean vehicle,5562,white,michigan, usa
23600,ford,transit,2019,clean vehicle,13763,white,michigan, usa
23000,ford,f-150,2019,clean vehicle,10444,white,michigan, usa
25500,ford,door,2017,clean vehicle,41696,black,wisconsin, usa
23500,ford,transit,2019,clean vehicle,15787,white,michigan, usa
29900,ford,door,2017,clean vehicle,9167,white,wisconsin, usa
23200,ford,transit,2019,clean vehicle,17541,white,michigan, usa
50500,ford,f-150,2017,clean vehicle,24686,silver,wisconsin, usa
23400,ford,transit,2019,clean vehicle,15210,white,michigan, usa
24500,ford,transit,2017,clean vehicle,54601,white,wisconsin, usa
49000,ford,mustang,2017,clean vehicle,2205,black,illinois, usa
25400,ford,transit,2017,clean vehicle,35691,white,wisconsin, usa
23000,ford,flex,2017,clean vehicle,32788,silver,illinois, usa
6000,ford,door,2012,clean vehicle,180471,gray,minnesota, usa
22400,ford,edge,2016,clean vehicle,42925,black,wisconsin, usa
22500,ford,edge,2016,clean vehicle,37385,black,wisconsin, usa
25200,ford,edge,2019,clean vehicle,15415,gray,virginia, usa
36000,ford,door,2016,clean vehicle,20047,white,wisconsin, usa
26700,ford,edge,2019,clean vehicle,16884,black,virginia, usa
30500,ford,door,2016,clean vehicle,57936,gray,wisconsin, usa
26700,ford,edge,2019,clean vehicle,15244,black,virginia, usa
25000,ford,edge,2019,clean vehicle,19842,gray,virginia, usa
35200,ford,door,2016,clean vehicle,38830,white,wisconsin, usa
30300,ford,f-150,2019,clean vehicle,31899,white,tennessee, usa
25000,ford,door,2016,clean vehicle,69305,no_color,illinois, usa
26500,ford,door,2016,clean vehicle,46098,red,wisconsin, usa
21600,ford,mustang,2019,clean vehicle,29457,gray,virginia, usa
18800,ford,edge,2016,clean vehicle,30765,no_color,wisconsin, usa
21500,ford,mustang,2019,clean vehicle,29096,red,virginia, usa
9000,ford,door,2016,clean vehicle,40437,no_color,new jersey, usa
16700,ford,cutaway,2015,clean vehicle,69004,white,wisconsin, usa
16800,ford,cutaway,2015,clean vehicle,65179,white,wisconsin, usa
15700,ford,cutaway,2015,clean vehicle,75862,white,wisconsin, usa
16800,ford,cutaway,2015,clean vehicle,68319,white,wisconsin, usa
19500,ford,door,2015,clean vehicle,80354,gray,wisconsin, usa
20500,ford,door,2015,clean vehicle,51441,black,wisconsin, usa
17400,ford,cutaway,2015,clean vehicle,70954,white,wisconsin, usa
17500,ford,door,2014,clean vehicle,92500,red,wisconsin, usa
26000,ford,door,2014,clean vehicle,66367,silver,illinois, usa
56700,ford,f-150,2019,clean vehicle,13884,white,kentucky, usa
5000,ford,door,2013,clean vehicle,202565,no_color,wisconsin, usa
40200,ford,f-150,2019,clean vehicle,26484,no_color,kentucky, usa
54000,ford,door,2013,clean vehicle,703,red,illinois, usa
65200,ford,max,2019,clean vehicle,18138,white,kentucky, usa
32500,ford,srw,2017,clean vehicle,28007,white,minnesota, usa
25500,ford,transit,2019,clean vehicle,11251,white,illinois, usa
63000,ford,srw,2019,clean vehicle,11640,no_color,illinois, usa
44000,ford,srw,2019,clean vehicle,10763,white,illinois, usa
70000,ford,drw,2019,clean vehicle,9643,no_color,illinois, usa
56200,ford,srw,2019,clean vehicle,33930,gray,kentucky, usa
35000,ford,srw,2019,clean vehicle,26451,white,wisconsin, usa
57700,ford,srw,2019,clean vehicle,21101,red,kentucky, usa
74000,ford,drw,2019,clean vehicle,10536,no_color,illinois, usa
60200,ford,srw,2019,clean vehicle,31744,white,kentucky, usa
60000,ford,srw,2018,clean vehicle,18062,black,illinois, usa
63000,ford,srw,2018,clean vehicle,17942,black,illinois, usa
22500,ford,door,2014,clean vehicle,43646,black,wisconsin, usa
8300,ford,energi,2014,clean vehicle,71989,gray,wisconsin, usa
8300,ford,door,2012,clean vehicle,138328,white,wisconsin, usa
21000,ford,door,2013,clean vehicle,95386,brown,wisconsin, usa
19300,ford,fusion,2019,clean vehicle,23740,black,mississippi, usa
16400,ford,fusion,2019,clean vehicle,36064,gray,alabama, usa
27300,ford,f-150,2019,clean vehicle,18805,gray,mississippi, usa
26400,ford,cab,2012,clean vehicle,151035,white,wisconsin, usa
35100,ford,mustang,2019,clean vehicle,10099,red,mississippi, usa
41500,ford,f-150,2018,clean vehicle,9800,black,new jersey, usa
34100,ford,mustang,2019,clean vehicle,10483,white,mississippi, usa
28600,ford,f-150,2019,clean vehicle,17544,no_color,california, usa
34100,ford,mustang,2019,clean vehicle,10167,red,mississippi, usa
28700,ford,ranger,2019,clean vehicle,11457,gray,california, usa
24700,ford,edge,2019,clean vehicle,26590,no_color,california, usa
46500,ford,expedition,2019,clean vehicle,35346,black,california, usa
29000,ford,f-150,2019,clean vehicle,12953,black,california, usa
25500,ford,edge,2019,clean vehicle,26693,silver,california, usa
39500,ford,f-150,2019,clean vehicle,25071,yellow,california, usa
33100,ford,f-150,2019,clean vehicle,33538,yellow,california, usa
30500,ford,f-150,2019,clean vehicle,9915,gray,california, usa
3600,ford,fiesta,2018,clean vehicle,1,silver,arizona, usa
16800,ford,fusion,2019,clean vehicle,9910,red,california, usa
24000,ford,f-150,2019,clean vehicle,16765,gray,texas, usa
58500,ford,expedition,2019,clean vehicle,4970,gray,california, usa
55000,ford,door,2017,clean vehicle,43964,black,texas, usa
28800,ford,f-150,2019,clean vehicle,40785,silver,california, usa
26800,ford,door,2015,clean vehicle,108998,white,new jersey, usa
36000,ford,max,2018,clean vehicle,58576,gray,wisconsin, usa
20000,ford,wagon,2018,clean vehicle,55475,white,wisconsin, usa
46700,ford,drw,2019,clean vehicle,35929,black,alabama, usa
42800,ford,srw,2019,clean vehicle,21669,silver,alabama, usa
21800,ford,mustang,2018,clean vehicle,16079,no_color,california, usa
18800,ford,mustang,2018,clean vehicle,41147,white,california, usa
18800,ford,flex,2018,clean vehicle,45798,black,california, usa
30200,ford,f-150,2018,clean vehicle,21703,red,california, usa
27500,ford,explorer,2018,clean vehicle,22284,black,california, usa
37500,ford,transit,2018,clean vehicle,24567,white,california, usa
19100,ford,mustang,2018,clean vehicle,30594,silver,california, usa
17100,ford,flex,2018,clean vehicle,52747,white,california, usa
13500,ford,escape,2018,clean vehicle,21592,silver,florida, usa
54500,ford,srw,2018,clean vehicle,19853,blue,california, usa
9000,ford,fiesta,2018,clean vehicle,25201,gray,florida, usa
16400,ford,f-150,2020,clean vehicle,10351,black,pennsylvania, usa
17000,ford,fusion,2020,clean vehicle,1117,gray,pennsylvania, usa
24800,ford,door,2017,clean vehicle,37279,gold,california, usa
26800,ford,door,2017,clean vehicle,30113,red,california, usa
19400,ford,door,2017,clean vehicle,27570,white,california, usa
20000,ford,flex,2017,clean vehicle,45188,silver,california, usa
7000,ford,door,2012,clean vehicle,149712,silver,texas, usa
25100,ford,explorer,2017,clean vehicle,25030,gold,california, usa
2000,ford,door,2013,salvage insurance,105743,gray,oklahoma, usa
18200,ford,fusion,2020,clean vehicle,9861,black,pennsylvania, usa
14200,ford,fusion,2018,clean vehicle,1751,red,illinois, usa
56500,ford,door,2017,clean vehicle,30629,red,california, usa
2000,ford,door,2016,salvage insurance,52883,gray,oklahoma, usa
26500,ford,van,2020,clean vehicle,122,white,pennsylvania, usa
34300,ford,srw,2019,clean vehicle,28534,white,florida, usa
43500,ford,f-150,2017,clean vehicle,80699,black,california, usa
3500,ford,door,2016,salvage insurance,72851,white,oklahoma, usa
37200,ford,srw,2019,clean vehicle,24078,white,florida, usa
12800,ford,door,2017,clean vehicle,38639,orange,california, usa
15000,ford,door,2013,salvage insurance,146807,silver,texas, usa
12500,ford,door,2017,clean vehicle,31871,silver,california, usa
21500,ford,f-150,2017,clean vehicle,76876,gray,california, usa
17300,ford,fusion,2019,clean vehicle,28070,white,north carolina, usa
27000,ford,explorer,2017,clean vehicle,3189,silver,california, usa
31800,ford,el,2017,clean vehicle,28359,white,florida, usa
13000,ford,door,2017,clean vehicle,42890,gray,california, usa
31800,ford,el,2017,clean vehicle,29328,silver,florida, usa
46300,ford,door,2016,clean vehicle,47531,black,california, usa
6000,ford,door,2015,clean vehicle,57345,gray,missouri, usa
22800,ford,door,2016,clean vehicle,67546,silver,california, usa
45000,ford,expedition,2019,clean vehicle,18153,white,pennsylvania, usa
49500,ford,expedition,2019,clean vehicle,17689,black,pennsylvania, usa
3000,ford,van,2012,clean vehicle,137171,white,missouri, usa
20000,ford,door,2015,clean vehicle,63445,gray,california, usa
25300,ford,edge,2019,clean vehicle,26422,black,pennsylvania, usa
4000,ford,door,2015,salvage insurance,149319,white,south carolina, usa
45500,ford,expedition,2019,clean vehicle,18767,gray,pennsylvania, usa
9100,ford,fiesta,2018,clean vehicle,38289,silver,minnesota, usa
48000,ford,expedition,2019,clean vehicle,22960,black,pennsylvania, usa
47000,ford,max,2019,clean vehicle,17263,blue,pennsylvania, usa
49500,ford,expedition,2019,clean vehicle,16981,black,pennsylvania, usa
31200,ford,wagon,2019,clean vehicle,13058,black,pennsylvania, usa
18500,ford,door,2014,clean vehicle,45887,white,california, usa
15500,ford,escape,2019,clean vehicle,21740,silver,pennsylvania, usa
30500,ford,wagon,2019,clean vehicle,17707,black,pennsylvania, usa
45500,ford,max,2019,clean vehicle,19121,silver,pennsylvania, usa
31500,ford,wagon,2019,clean vehicle,18856,black,pennsylvania, usa
11000,ford,door,2013,clean vehicle,84752,white,new jersey, usa
46500,ford,max,2019,clean vehicle,19555,white,pennsylvania, usa
31500,ford,wagon,2019,clean vehicle,16340,black,pennsylvania, usa
32000,ford,f-150,2018,clean vehicle,17242,white,ohio, usa
23900,ford,edge,2019,clean vehicle,28733,black,pennsylvania, usa
31500,ford,wagon,2019,clean vehicle,16019,black,pennsylvania, usa
18500,ford,taurus,2016,clean vehicle,75580,black,ohio, usa
1500,ford,door,2013,salvage insurance,113444,white,georgia, usa
46000,ford,max,2019,clean vehicle,19227,white,pennsylvania, usa
31500,ford,wagon,2019,clean vehicle,13633,black,pennsylvania, usa
14700,ford,van,2015,clean vehicle,37739,white,new jersey, usa
2700,ford,door,2013,salvage insurance,103541,green,michigan, usa
47500,ford,expedition,2019,clean vehicle,24072,blue,pennsylvania, usa
31500,ford,wagon,2019,clean vehicle,17657,black,pennsylvania, usa
8900,ford,door,2014,clean vehicle,77392,red,new jersey, usa
7000,ford,door,2019,salvage insurance,11930,white,michigan, usa
49000,ford,expedition,2019,clean vehicle,19731,red,pennsylvania, usa
31500,ford,wagon,2019,clean vehicle,15581,black,pennsylvania, usa
8900,ford,door,2014,clean vehicle,70181,black,new jersey, usa
48000,ford,max,2019,clean vehicle,16143,black,pennsylvania, usa
50000,ford,max,2019,clean vehicle,17995,black,pennsylvania, usa
47300,ford,max,2019,clean vehicle,23926,black,pennsylvania, usa
45000,ford,f-150,2017,clean vehicle,57929,black,louisiana, usa
49000,ford,max,2019,clean vehicle,20758,silver,pennsylvania, usa
40200,ford,f-150,2019,clean vehicle,10028,gray,texas, usa
48000,ford,max,2019,clean vehicle,21051,black,pennsylvania, usa
5000,ford,door,2015,clean vehicle,136307,silver,louisiana, usa
8200,ford,bus,2013,clean vehicle,105880,silver,new jersey, usa
49000,ford,max,2019,clean vehicle,19985,white,pennsylvania, usa
4000,ford,door,2015,clean vehicle,102590,gray,louisiana, usa
39000,ford,expedition,2019,clean vehicle,27612,silver,pennsylvania, usa
29000,ford,door,2015,clean vehicle,90855,white,louisiana, usa
46500,ford,max,2019,clean vehicle,19936,silver,pennsylvania, usa
7805,ford,door,2015,clean vehicle,64495,gray,louisiana, usa
22000,ford,mustang,2018,clean vehicle,39477,gray,texas, usa
18800,ford,max,2019,clean vehicle,25698,black,pennsylvania, usa
33000,ford,door,2015,clean vehicle,73849,blue,louisiana, usa
39500,ford,expedition,2019,clean vehicle,25422,black,pennsylvania, usa
16900,ford,door,2015,clean vehicle,47866,black,louisiana, usa
42500,ford,max,2019,clean vehicle,31236,white,pennsylvania, usa
39500,ford,expedition,2019,clean vehicle,26755,gray,pennsylvania, usa
25500,ford,f-150,2018,clean vehicle,49177,blue,illinois, usa
49500,ford,max,2019,clean vehicle,20749,white,pennsylvania, usa
25000,ford,f-150,2018,clean vehicle,15003,white,illinois, usa
40000,ford,f-150,2019,clean vehicle,12247,black,pennsylvania, usa
26000,ford,f-150,2018,clean vehicle,1,black,illinois, usa
29500,ford,f-150,2019,clean vehicle,10808,silver,pennsylvania, usa
23000,ford,f-150,2019,clean vehicle,11263,white,oklahoma, usa
25500,ford,f-150,2018,clean vehicle,42307,black,illinois, usa
44500,ford,f-150,2019,clean vehicle,17484,gray,pennsylvania, usa
15600,ford,escape,2019,clean vehicle,37106,blue,missouri, usa
23100,ford,f-150,2019,clean vehicle,9539,white,oklahoma, usa
37000,ford,f-150,2019,clean vehicle,2384,gray,pennsylvania, usa
14500,ford,fusion,2019,clean vehicle,20590,gray,missouri, usa
23000,ford,f-150,2019,clean vehicle,13896,white,oklahoma, usa
26500,ford,f-150,2019,clean vehicle,9451,gray,pennsylvania, usa
18000,ford,fusion,2017,clean vehicle,31657,red,missouri, usa
35700,ford,expedition,2019,clean vehicle,33907,brown,oklahoma, usa
31000,ford,f-150,2019,clean vehicle,10028,black,pennsylvania, usa
2000,ford,door,2013,clean vehicle,175640,no_color,missouri, usa
40400,ford,max,2019,clean vehicle,30770,white,oklahoma, usa
43600,ford,f-150,2019,clean vehicle,15141,black,pennsylvania, usa
22600,ford,f-150,2019,clean vehicle,18431,white,oklahoma, usa
26000,ford,f-150,2019,clean vehicle,9604,white,pennsylvania, usa
23200,ford,f-150,2019,clean vehicle,9516,white,oklahoma, usa
29000,ford,f-150,2019,clean vehicle,9718,silver,pennsylvania, usa
22800,ford,f-150,2019,clean vehicle,16506,white,oklahoma, usa
3450,ford,door,2015,salvage insurance,192108,white,oregon, usa
31000,ford,f-150,2019,clean vehicle,11028,white,pennsylvania, usa
22900,ford,f-150,2019,clean vehicle,11313,white,oklahoma, usa
3000,ford,door,2014,salvage insurance,141595,red,oregon, usa
28000,ford,f-150,2019,clean vehicle,12886,silver,pennsylvania, usa
23200,ford,f-150,2019,clean vehicle,9556,white,oklahoma, usa
27000,ford,f-150,2019,clean vehicle,13269,blue,pennsylvania, usa
22800,ford,f-150,2019,clean vehicle,16770,white,oklahoma, usa
31500,ford,f-150,2019,clean vehicle,13526,red,pennsylvania, usa
23400,ford,transit,2019,clean vehicle,16391,white,oklahoma, usa
28000,ford,f-150,2019,clean vehicle,11437,white,pennsylvania, usa
23400,ford,transit,2019,clean vehicle,17964,white,oklahoma, usa
28000,ford,f-150,2018,clean vehicle,5440,blue,texas, usa
24900,ford,f-150,2019,clean vehicle,13035,white,pennsylvania, usa
23500,ford,transit,2019,clean vehicle,15759,white,oklahoma, usa
36000,ford,f-150,2018,clean vehicle,30002,gray,texas, usa
28700,ford,f-150,2019,clean vehicle,13673,white,pennsylvania, usa
16000,ford,fusion,2018,clean vehicle,24480,silver,oregon, usa
31000,ford,f-150,2019,clean vehicle,13230,white,pennsylvania, usa
16500,ford,f-150,2017,clean vehicle,137789,white,oregon, usa
28500,ford,f-150,2019,clean vehicle,13516,white,pennsylvania, usa
10800,ford,escape,2017,clean vehicle,81660,black,oregon, usa
28500,ford,f-150,2019,clean vehicle,11763,white,pennsylvania, usa
25000,ford,explorer,2017,clean vehicle,34165,gold,oregon, usa
31000,ford,f-150,2019,clean vehicle,13458,white,pennsylvania, usa
7800,ford,door,2016,clean vehicle,104867,black,oregon, usa
28500,ford,f-150,2019,clean vehicle,14004,white,pennsylvania, usa
9500,ford,door,2016,clean vehicle,69829,silver,oregon, usa
28500,ford,f-150,2019,clean vehicle,13405,silver,pennsylvania, usa
14500,ford,door,2016,clean vehicle,96151,black,oregon, usa
25000,ford,f-150,2019,clean vehicle,12688,black,pennsylvania, usa
14500,ford,door,2016,clean vehicle,116519,white,oregon, usa
28500,ford,f-150,2019,clean vehicle,12260,white,pennsylvania, usa
12100,ford,door,2016,clean vehicle,29367,silver,oregon, usa
29400,ford,f-150,2019,clean vehicle,18982,white,pennsylvania, usa
24700,ford,f-150,2019,clean vehicle,23795,silver,california, usa
8700,ford,door,2016,clean vehicle,76572,gray,oregon, usa
29500,ford,f-150,2019,clean vehicle,15964,white,pennsylvania, usa
25800,ford,f-150,2019,clean vehicle,28117,silver,california, usa
17500,ford,door,2016,clean vehicle,116730,blue,oregon, usa
23900,ford,f-150,2019,clean vehicle,21055,brown,pennsylvania, usa
22900,ford,f-150,2019,clean vehicle,27794,black,california, usa
19500,ford,edge,2016,clean vehicle,56995,black,oregon, usa
29500,ford,f-150,2019,clean vehicle,16625,gray,pennsylvania, usa
24500,ford,f-150,2019,clean vehicle,27689,gray,california, usa
11000,ford,door,2016,clean vehicle,39851,black,oregon, usa
22400,ford,f-150,2019,clean vehicle,31727,black,pennsylvania, usa
15700,ford,escape,2019,clean vehicle,31586,gray,california, usa
11000,ford,door,2015,clean vehicle,33717,black,oregon, usa
28000,ford,f-150,2019,clean vehicle,18418,black,pennsylvania, usa
13500,ford,fusion,2019,clean vehicle,39013,black,california, usa
7300,ford,f-150,2013,clean vehicle,125451,white,oregon, usa
25100,ford,f-150,2019,clean vehicle,21346,black,pennsylvania, usa
24100,ford,transit,2019,clean vehicle,21150,white,california, usa
6500,ford,f-150,2014,clean vehicle,103862,white,oregon, usa
10500,ford,f-150,2019,clean vehicle,22001,red,pennsylvania, usa
16900,ford,fusion,2019,clean vehicle,31261,gray,california, usa
6000,ford,door,2013,clean vehicle,140870,white,oregon, usa
28500,ford,f-150,2019,clean vehicle,14358,white,pennsylvania, usa
16200,ford,fusion,2019,clean vehicle,41672,silver,california, usa
6500,ford,f-150,2013,clean vehicle,95655,white,oregon, usa
24500,ford,flex,2019,clean vehicle,19493,gray,pennsylvania, usa
16500,ford,fusion,2019,clean vehicle,36956,black,california, usa
56500,ford,door,2017,clean vehicle,23223,gold,texas, usa
10400,ford,fusion,2019,clean vehicle,13085,gray,pennsylvania, usa
22800,ford,explorer,2018,clean vehicle,36124,silver,oklahoma, usa
26500,ford,flex,2019,clean vehicle,19147,white,pennsylvania, usa
23800,ford,flex,2019,clean vehicle,24993,red,pennsylvania, usa
24700,ford,f-150,2018,clean vehicle,41127,white,oklahoma, usa
12400,ford,fusion,2019,clean vehicle,32365,black,pennsylvania, usa
16600,ford,fusion,2019,clean vehicle,27774,white,pennsylvania, usa
11200,ford,door,2015,clean vehicle,105027,blue,oklahoma, usa
15900,ford,fusion,2019,clean vehicle,27806,silver,pennsylvania, usa
7700,ford,door,2015,clean vehicle,54198,blue,oklahoma, usa
15100,ford,fusion,2019,clean vehicle,30181,white,pennsylvania, usa
7200,ford,door,2013,clean vehicle,82670,black,oklahoma, usa
15600,ford,fusion,2019,clean vehicle,36305,gold,pennsylvania, usa
39700,ford,srw,2019,clean vehicle,10475,white,oklahoma, usa
16000,ford,fusion,2019,clean vehicle,34734,gray,pennsylvania, usa
7500,ford,door,2012,clean vehicle,186713,black,oklahoma, usa
15500,ford,srw,2017,clean vehicle,132150,white,oregon, usa
19000,ford,taurus,2019,clean vehicle,12928,gray,pennsylvania, usa
5500,ford,door,2015,clean vehicle,116539,silver,oklahoma, usa
38700,ford,drw,2018,clean vehicle,59549,white,oklahoma, usa
21000,ford,taurus,2019,clean vehicle,12174,red,pennsylvania, usa
28500,ford,door,2016,clean vehicle,96129,white,oklahoma, usa
37200,ford,drw,2018,clean vehicle,89809,white,oklahoma, usa
18500,ford,taurus,2019,clean vehicle,18202,white,pennsylvania, usa
15000,ford,door,2015,clean vehicle,128505,white,oklahoma, usa
37700,ford,drw,2017,clean vehicle,43527,white,oklahoma, usa
22200,ford,transit,2019,clean vehicle,15792,white,pennsylvania, usa
39950,ford,f-150,2019,clean vehicle,9278,white,georgia, usa
37600,ford,drw,2017,clean vehicle,41925,white,oklahoma, usa
18500,ford,taurus,2019,clean vehicle,16924,white,pennsylvania, usa
10000,ford,door,2013,clean vehicle,119869,silver,florida, usa
20500,ford,taurus,2019,clean vehicle,17260,silver,pennsylvania, usa
5700,ford,door,2013,clean vehicle,89490,white,florida, usa
21000,ford,transit,2019,clean vehicle,40772,white,pennsylvania, usa
22500,ford,transit,2019,clean vehicle,25623,white,pennsylvania, usa
29000,ford,f-150,2019,clean vehicle,11669,white,colorado, usa
13200,ford,door,2013,clean vehicle,138524,black,florida, usa
25500,ford,transit,2019,clean vehicle,13644,white,pennsylvania, usa
25700,ford,door,2016,clean vehicle,147935,white,texas, usa
18900,ford,doors,2015,clean vehicle,44456,charcoal,new york, usa
31500,ford,wagon,2019,clean vehicle,20357,black,pennsylvania, usa
45500,ford,door,2017,clean vehicle,66366,black,florida, usa
11000,ford,door,2017,clean vehicle,43532,gray,pennsylvania, usa
18288,ford,doors,2015,clean vehicle,45218,gray,new york, usa
20000,ford,door,2017,clean vehicle,85688,white,florida, usa
36600,ford,door,2016,clean vehicle,58902,white,pennsylvania, usa
18299,ford,doors,2015,clean vehicle,59869,silver,pennsylvania, usa
10000,ford,escape,2017,clean vehicle,35021,silver,colorado, usa
4100,ford,door,2012,clean vehicle,100264,silver,pennsylvania, usa
30995,ford,door,2015,clean vehicle,157057,off-white,texas, usa
1750,ford,door,2012,salvage insurance,181316,black,minnesota, usa
31500,ford,wagon,2019,clean vehicle,23222,black,pennsylvania, usa
13500,ford,door,2016,clean vehicle,87686,white,colorado, usa
7500,ford,door,2014,clean vehicle,162918,blue,texas, usa
650,ford,door,2017,salvage insurance,0,black,california, usa
22800,ford,wagon,2019,clean vehicle,32526,white,pennsylvania, usa
11300,ford,door,2016,clean vehicle,69402,white,colorado, usa
32700,ford,door,2014,clean vehicle,76336,white,texas, usa
1350,ford,door,2012,salvage insurance,163334,white,virginia, usa
21900,ford,wagon,2019,clean vehicle,47628,white,pennsylvania, usa
11700,ford,door,2014,clean vehicle,135283,orange,texas, usa
6500,ford,door,2014,salvage insurance,147903,white,georgia, usa
9800,ford,door,2014,clean vehicle,74181,black,colorado, usa
11000,ford,door,2014,clean vehicle,77386,white,texas, usa
1150,ford,door,2014,salvage insurance,123349,red,georgia, usa
13000,ford,cutaway,2013,clean vehicle,136661,white,colorado, usa
5500,ford,door,2013,clean vehicle,109600,silver,texas, usa
6000,ford,door,2014,salvage insurance,125369,black,massachusetts, usa
11200,ford,door,2013,clean vehicle,122861,blue,texas, usa
5000,ford,door,2016,salvage insurance,110826,gray,massachusetts, usa
23400,ford,f-150,2019,clean vehicle,12198,white,missouri, usa
13500,ford,door,2019,salvage insurance,45512,red,massachusetts, usa
22900,ford,f-150,2019,clean vehicle,15656,white,missouri, usa
20000,ford,fusion,2020,clean vehicle,23984,silver,virginia, usa
22900,ford,f-150,2019,clean vehicle,15821,white,missouri, usa
27000,ford,mustang,2020,clean vehicle,12748,red,virginia, usa
54500,ford,expedition,2019,clean vehicle,9865,blue,oklahoma, usa
20600,ford,fusion,2020,clean vehicle,17858,black,virginia, usa
23500,ford,f-150,2019,clean vehicle,6711,white,missouri, usa
53000,ford,expedition,2019,clean vehicle,14939,blue,oklahoma, usa
23600,ford,transit,2019,clean vehicle,15820,white,missouri, usa
33500,ford,wagon,2019,clean vehicle,6140,silver,oklahoma, usa
24400,ford,edge,2019,clean vehicle,25552,gray,virginia, usa
13000,ford,focus,2016,clean vehicle,54984,black,west virginia, usa
48400,ford,max,2019,clean vehicle,24783,black,virginia, usa
26500,ford,door,2014,clean vehicle,148442,silver,west virginia, usa
46200,ford,max,2019,clean vehicle,34191,white,virginia, usa
9300,ford,door,2013,clean vehicle,82072,silver,west virginia, usa
13500,ford,door,2012,clean vehicle,104559,white,west virginia, usa
27600,ford,edge,2019,clean vehicle,13265,silver,virginia, usa
7400,ford,door,2013,clean vehicle,133314,red,west virginia, usa
26500,ford,edge,2019,clean vehicle,22458,gray,virginia, usa
26000,ford,door,2013,clean vehicle,70106,white,west virginia, usa
24500,ford,edge,2019,clean vehicle,23712,black,virginia, usa
2100,ford,door,2012,clean vehicle,101848,red,west virginia, usa
16700,ford,ecosport,2019,clean vehicle,14994,black,virginia, usa
17500,ford,edge,2015,clean vehicle,59726,gray,missouri, usa
17000,ford,escape,2019,clean vehicle,16448,gray,virginia, usa
22500,ford,door,2015,clean vehicle,28801,black,oklahoma, usa
34500,ford,f-150,2019,clean vehicle,28938,gray,michigan, usa
16600,ford,ecosport,2019,clean vehicle,19022,black,virginia, usa
7500,ford,door,2014,clean vehicle,93832,silver,missouri, usa
34500,ford,f-150,2019,clean vehicle,25046,white,michigan, usa
25000,ford,edge,2019,clean vehicle,22318,black,virginia, usa
36000,ford,f-150,2019,clean vehicle,17301,gray,michigan, usa
23700,ford,edge,2019,clean vehicle,27413,gray,virginia, usa
28600,ford,explorer,2019,clean vehicle,39733,silver,michigan, usa
23500,ford,door,2013,clean vehicle,74195,brown,oklahoma, usa
25300,ford,explorer,2019,clean vehicle,44383,silver,michigan, usa
24900,ford,flex,2019,clean vehicle,19151,white,virginia, usa
20300,ford,f-750,2012,clean vehicle,188394,white,missouri, usa
23400,ford,fusion,2020,clean vehicle,2452,gray,michigan, usa
14600,ford,fusion,2019,clean vehicle,36252,silver,virginia, usa
25500,ford,f-150,2019,clean vehicle,27136,silver,virginia, usa
14700,ford,fusion,2019,clean vehicle,35951,white,virginia, usa
33700,ford,f-150,2019,clean vehicle,35221,white,virginia, usa
33400,ford,f-150,2019,clean vehicle,33808,gray,virginia, usa
34000,ford,f-150,2019,clean vehicle,32022,black,michigan, usa
17500,ford,fusion,2019,clean vehicle,34173,white,virginia, usa
14100,ford,fusion,2019,clean vehicle,24272,white,michigan, usa
30000,ford,f-150,2019,clean vehicle,19055,black,virginia, usa
16500,ford,fusion,2019,clean vehicle,34822,red,michigan, usa
30600,ford,f-150,2019,clean vehicle,15422,gray,virginia, usa
12800,ford,ecosport,2019,clean vehicle,24765,silver,nevada, usa
26000,ford,wagon,2019,clean vehicle,23019,white,virginia, usa
46000,ford,max,2019,clean vehicle,38243,black,texas, usa
28500,ford,ranger,2019,clean vehicle,16509,white,virginia, usa
24300,ford,edge,2019,clean vehicle,18762,silver,nevada, usa
29000,ford,explorer,2019,clean vehicle,28854,no_color,texas, usa
15300,ford,escape,2019,clean vehicle,17392,black,nevada, usa
27900,ford,mustang,2019,clean vehicle,13558,white,new mexico, usa
